Gene_Name,Post_1,Post_10,Post_11,Post_12,Post_13,Post_14,Post_15,Post_16,Post_17,Post_18,Post_19,Post_2,Post_20,Post_21,Post_22,Post_23,Post_24,Post_25,Post_26,Post_28,Post_29,Post_3,Post_30,Post_5,Post_6,Post_7,Post_8,Pre_1,Pre_10,Pre_11,Pre_12,Pre_13,Pre_14,Pre_15,Pre_16,Pre_17,Pre_18,Pre_19,Pre_2,Pre_20,Pre_21,Pre_22,Pre_23,Pre_24,Pre_25,Pre_26,Pre_28,Pre_29,Pre_3,Pre_30,Pre_5,Pre_6,Pre_7,Pre_8
NME9,2613.366676,8400.475148,2083.888649,2329.296776,3043.687231,1160.190904,9200.009307,7839.597063,8869.683809,1242.70948,6527.9628,637.4458206,4613.844943,4760.916523,2662.76005,4327.959376,904.2740556,1870.821782,2156.290749,1737.601214,3366.122164,10314.77113,7929.596018,961.6350857,6072.988985,1566.867197,1286.444219,9334.114414,6748.996648,2695.950279,3417.403092,2013.471706,5134.755171,8699.57433,18077.39096,11111.15776,2222.733807,2043.308649,1874.329301,8286.511424,10123.41436,6127.835895,4065.174206,607.9306512,1178.404306,4899.834853,1458.883465,524.4265754,9390.461693,7582.879709,1403.004724,7238.77621,950.4171252,449.3941526
NMI,672.5857604,187.1900629,144.1030084,273.212564,461.947579,472.6810219,775.7955426,912.2314711,324.4341756,3282.137478,893.1599821,778.575614,565.4628409,967.6342735,95.58836133,145.6441016,285.5226051,505.7286903,352.5162559,299.1869985,417.3671028,780.7613748,614.837992,905.2077082,383.2057622,575.9672108,962.7597961,892.4632054,486.378253,411.9884891,543.8765931,411.5928882,365.3001589,394.7094899,839.4756494,526.1672635,826.0246844,743.849368,871.5851296,774.6800906,688.4174804,531.4539396,1348.579425,264.4262139,473.8629457,528.7513676,239.906757,1591.54194,2044.359633,424.5339717,934.70996,312.7458238,468.9106704,359.0152141
NMT1,1596.022381,2714.810368,1487.600321,2418.563363,5625.849474,7800.837541,2750.160278,4066.494953,4010.923039,2880.5149,1830.536086,785.6747255,4005.518581,5668.274039,2970.772448,2286.104815,751.3717105,1574.11751,1782.979501,7991.003015,4919.742584,6208.276362,5052.778901,2752.633366,6266.6259,911.6440535,6433.591786,2190.931822,5472.079774,3567.286157,4640.653754,5770.53596,8769.163748,2207.349816,6855.408978,5137.195984,2631.400253,2652.137718,3437.859649,6438.174786,4882.869805,11774.17925,8727.376237,2075.367205,3025.46382,11259.76768,5400.012806,7700.641985,6515.918948,5807.592981,8305.1089,4342.229225,517.679249,2104.12259
NONO,7135.587797,3883.813097,2606.469053,3442.16051,5988.516578,6793.226471,6210.730618,3777.168186,7734.543161,27578.28136,8086.414152,2610.889504,5691.666202,12311.2866,3831.901848,4719.298494,5224.348748,3995.501945,4743.251476,17750.73705,7329.554632,9697.117668,5113.981069,5607.888533,6790.865495,3269.132718,20520.90548,6658.24286,9775.956718,5706.835508,4077.872295,5045.59982,8306.38078,8956.672765,30612.02562,12574.01698,3688.954568,6572.166057,5932.284295,11428.9198,7104.484898,10938.98473,9834.556847,4578.182284,6594.334689,9516.467622,4175.136267,13045.65489,15632.98154,7087.196009,20247.93168,12280.02249,2647.778736,941.3398894
NOS2,9167.994628,2350.067122,12441.88443,26320.1607,6553.452933,2843.420846,16804.15799,2362.215579,2134.429686,3142.267372,2434.771323,929.5018991,9213.572023,5712.931825,2743.758606,5673.703004,1317.185408,8782.887838,1464.167883,8030.98727,3746.02188,11485.1914,2315.309277,1598.418771,7718.304862,1669.389139,4854.090413,8130.497432,4286.743717,8011.428191,20004.95806,3659.119378,3530.961545,19846.32689,4766.421611,2396.078535,3038.227677,1217.004206,10497.33121,18889.98304,1603.061723,2863.743154,3695.944544,1118.818479,12158.04287,2113.465315,11713.39571,4492.271007,7015.848068,1961.664696,1577.140992,3371.477889,860.5654428,940.6218696
NPC2,60624.27298,173086.9364,55812.00293,83292.31306,136812.0329,119521.9212,173844.3969,161305.0978,99109.65292,71945.02296,107058.1117,35970.53558,123305.4421,117647.0567,70331.51944,106010.9069,41570.82208,60361.0086,72739.26983,156159.6825,105479.1118,97640.95845,169315.2541,65726.41485,138732.6764,87791.06774,75371.01025,66976.45312,180853.3621,76214.03314,69852.41303,121667.3109,136848.5857,149690.4399,163796.0817,122636.2113,91836.49853,82264.46746,87430.86084,190300.1922,209259.4133,133125.5741,170043.55,56736.6363,73494.59418,184784.4295,102733.6564,119744.1101,135432.9995,186163.6948,174377.8718,176587.1258,82063.49051,126026.8516
NPEPPS,23259.7356,18314.46597,4634.166208,6325.697271,13725.53458,21078.795,13010.12593,5428.813904,15535.90559,17325.95975,12766.4828,12022.72611,8935.691978,11237.17737,9148.902146,13549.89927,23095.00551,9038.341195,8694.709551,33369.18927,14335.43483,9920.935295,10719.98613,13559.28723,12689.05174,3890.739048,13137.88495,10957.06978,16468.56481,6337.627262,9636.25401,17732.1459,17516.367,18223.81303,24846.41009,16331.02843,13856.38289,10485.11119,10427.61871,14366.02063,13192.37609,15082.06949,15462.023,26566.20261,10118.678,17904.36021,10671.67564,11606.03955,14466.65578,13282.13245,22358.57563,17792.21502,3269.787623,8533.992487
NPM1,16760.14836,9894.415348,5140.761492,6829.946218,12277.45022,13265.0665,16666.78741,14256.61694,18277.45423,134819.857,19750.06461,6829.066968,19898.24856,27523.37736,7700.733158,10679.39381,13352.03723,16598.98144,8980.38006,42911.31693,20332.57708,22546.92573,8685.294497,13937.25794,17181.80654,9454.420563,43087.83071,11870.84136,22443.54493,18660.12477,19337.65074,14809.19579,25718.77756,27166.33904,74619.55839,25045.61592,10757.53946,13653.25924,10920.31369,36768.09084,13666.61705,37104.3448,29002.06948,7923.746062,12225.80924,14796.15311,9817.707069,38626.61323,37003.21107,13789.91435,54685.49733,32802.83609,6662.038389,5078.762521
NQO1,24474.94791,15758.2695,8030.915908,14789.48088,29084.43234,30302.51762,40173.09035,27335.20271,44159.2633,44824.85294,49330.82818,4677.046093,15820.29671,91274.32006,9382.217736,16411.1842,2305.149721,28626.67936,12188.9712,19113.60421,35578.89025,8981.083849,126844.1943,10095.89545,19135.75445,7281.680435,11613.36181,19789.3399,18094.86942,12406.50565,24317.03144,12884.59313,35912.11734,78164.76777,116617.2957,75189.19418,87849.71248,16712.22857,20417.23549,26190.34511,145706.5254,22006.13223,20457.42384,2510.763553,28554.67231,45600.4628,18843.55113,12833.23753,12248.72567,180971.333,15627.95757,32659.84561,8900.509085,10373.20082
NQO2,7223.429146,2744.575703,4568.516847,659.1048888,7706.765542,3581.825524,4200.360689,5439.029131,7317.634248,2421.120622,5628.812187,782.0910174,7259.789553,11697.43036,4013.50573,3484.24619,3205.177262,1572.63455,2108.572128,9332.00378,1698.448612,9688.84827,3845.184068,12338.87309,6304.357661,10687.59213,8279.820596,9193.593206,2364.681756,4748.83278,876.797109,11322.42191,7126.35811,6483.34481,13507.29847,5711.050968,2091.770384,5363.097577,2631.501231,12123.43473,6193.56057,4074.412085,8388.421167,8506.015987,1886.508409,5800.36889,2810.352429,3112.404276,12244.94124,3988.439195,13317.03078,7064.595403,6624.030306,4786.544376
NRAS,23730.57292,23673.54979,10974.72317,16275.22498,19777.91565,18149.50989,26185.07068,11344.95389,38866.94333,16674.36312,25936.36274,3363.960306,16750.22941,17068.40286,23889.15746,16662.93426,5100.389003,12575.46289,11964.62862,16855.40909,19381.18296,17755.70056,30169.45628,7881.593629,28548.48231,8147.204968,13138.2006,21851.72794,25011.68506,8670.291151,14396.20418,13906.04205,25254.4571,28434.10998,31930.90971,24665.676,19091.33308,7808.645276,10263.53656,22512.46834,41921.73541,31808.09615,28021.56121,7172.984067,21335.23824,26310.97382,7122.515636,10139.2529,34294.24518,34014.78473,14400.84776,21933.35945,8198.414583,10900.82791
NRP2,1354.895846,6761.263116,6562.48789,4426.434719,17422.73368,2129.901842,9726.065652,6697.000826,4476.20353,2355.052571,3658.818833,788.8986914,11404.94909,7097.410113,6589.60754,10180.49762,959.6537204,1330.508222,4445.232818,1377.825181,5122.724368,15226.54608,11513.64846,981.8678731,8989.742029,2978.837545,5353.121362,7564.272364,3989.339994,6237.128097,1548.180609,4101.014916,4345.183771,5797.774868,3230.779658,1497.211635,3212.129395,1221.175539,2072.120513,12872.07482,7489.448408,6748.524349,12635.82347,717.0080506,1651.333684,5605.676663,2397.280046,4621.5115,10700.19964,10463.64196,1116.407831,7438.337939,5381.106056,7317.615867
NSF,5969.335209,5173.796578,2332.92003,2715.278604,6336.834137,6722.514896,7279.041022,2628.382932,6439.848015,6758.488335,6034.691718,1514.747482,3117.671751,4701.344246,3481.917204,4182.606844,5209.237941,3289.862341,4300.393053,9624.041278,6479.017206,6217.010214,5064.220362,3819.459203,6327.743527,3063.956226,6044.221319,5686.235861,8972.106082,4288.018768,2869.731179,3986.484348,8337.555932,9420.277555,11124.97876,8354.207986,5259.269298,4288.698587,5821.711698,6998.020394,7208.315466,10063.04324,7397.002539,3670.617555,3818.73938,8473.72422,2141.698605,3806.210619,8170.639886,6528.273761,10097.03694,10162.83104,2094.900984,2168.180986
NSFL1C,7753.697827,4904.967567,1918.174101,2796.856573,4491.913523,6328.045933,8550.409965,4650.068584,6483.434277,10868.70737,6062.044765,1467.988189,5749.212635,6686.225179,2371.546503,4688.646954,3102.530248,4776.368296,3933.554026,8259.988077,4838.369804,8563.19556,4117.518445,3702.98412,4637.327292,2473.508133,7286.179426,6557.077913,7181.069546,3771.075047,4890.273525,4994.395725,8084.514767,8572.731111,15894.34654,10820.30208,4046.059145,3949.106724,4199.987078,7675.202046,6624.949726,10712.47326,7660.542575,3716.323269,3640.214688,8905.888373,4103.567215,1944.394956,11053.43012,6756.401023,6443.839122,7294.370984,2011.888693,2962.760615
NT5C2,3746.683552,4189.537026,1944.111851,1383.200217,2343.218767,6206.658868,2904.352561,855.7538986,4206.036108,6370.421691,2696.552269,1847.159522,1864.576725,5806.429439,4096.123444,2258.595706,5987.9689,2462.956883,1714.143291,12846.44196,5854.900007,1693.285066,3162.88737,4498.159042,3970.253932,3061.272934,8043.888401,2644.394933,6785.36522,2102.434475,1311.48006,4616.498229,6431.197396,6320.057248,5941.886544,5026.160721,2306.151574,2980.361172,3443.237949,2816.161772,2117.248637,6637.503488,3437.193579,5919.311616,3392.547036,4527.488275,2283.898935,2486.863762,3921.271659,4158.617123,9504.451681,3564.760206,1774.053681,2462.428713
NT5E,6309.296254,29440.43953,22456.3413,17133.61245,29011.67708,13249.13539,25821.70594,10808.95336,12962.67442,2619.708635,13504.7719,2008.86821,10954.3407,10992.35499,14278.38308,11393.46662,1086.506799,8698.812122,10829.749,6734.456437,24173.4432,29127.25274,8153.868854,2604.551895,24439.37272,2567.091483,5497.185258,9019.347778,25695.84488,28145.0087,20206.56069,14074.31061,30525.483,47430.18878,15179.13416,16378.78029,5649.748091,5075.759275,13562.62,19807.28441,36115.59896,22483.54817,22220.22134,1444.576747,8391.816795,30458.0457,3836.379631,7255.76005,28174.5603,8993.509352,5122.146316,26642.33246,3154.109801,6813.977316
NUCB1,46265.09645,48183.45502,34091.17141,77263.17677,62593.16036,39962.2254,77455.45739,59202.64665,48490.32581,40368.65868,92452.73113,40578.92086,74938.09456,65873.27205,55149.61838,52062.60175,24845.43521,59630.13872,33117.84518,17308.3979,69644.36925,67698.00235,51524.15008,38128.95944,86216.80692,15785.30105,33143.20047,34015.53925,92852.66229,45586.308,91314.86491,72153.2874,53387.02413,87870.12341,72280.14441,73168.50575,64984.81104,65257.5505,38434.33485,60321.51062,77227.26946,72171.97564,71625.90766,30088.44939,62119.52309,61217.18929,63117.05307,27577.20382,62737.0005,62440.25191,26951.59469,81971.34206,21672.75523,27441.69082
NUCB2,95932.38308,112394.5273,77757.5455,144062.9745,88917.87031,114259.0858,92164.26023,89165.10165,112105.1568,66998.07722,209634.0434,127598.4157,119620.4157,86110.64649,105470.199,86667.49804,52268.01826,65485.203,64133.54529,46361.5919,89546.9977,105252.8459,66099.71191,67550.69635,153257.5267,17879.74532,55556.93233,66546.11553,163213.6764,112961.7007,173472.449,120755.3165,152325.8856,108480.4857,118617.9337,149029.8237,157938.8756,133228.1561,75098.04758,123005.2793,117742.3412,97078.05463,89774.10745,71766.87243,61529.98629,119561.0002,198609.574,30634.80803,95801.74084,75424.3443,40913.50525,122866.2535,25107.97937,52090.75934
NUCKS1,12578.30961,4672.234114,2950.230427,2619.25594,7960.735827,9295.528527,7064.879318,5350.064501,10925.4186,103262.6307,10905.21484,7865.679603,7324.310268,20057.1765,7389.729968,6823.670156,4802.919165,4589.756028,3379.292257,13550.3592,3712.432828,13393.02891,4165.0113,7390.004813,6528.391524,7695.897582,17162.18034,6248.616879,4870.668293,2674.59247,13831.46631,6792.434535,9524.476712,7364.349505,24500.38727,12896.71502,7590.521987,8838.646674,12999.83671,16490.1394,7532.781461,11709.97891,9935.664468,8479.82282,7066.422089,7614.947448,4466.563995,17344.31254,19051.09362,8630.310909,20419.23304,13430.24892,3501.822423,4742.798392
NUDC,9675.075519,15366.92828,3755.313154,7145.274356,15811.00425,5849.906832,18491.17118,8230.650652,9539.789255,36308.95905,14817.10529,1025.775722,18106.45221,19137.06845,5593.735576,10803.17215,2030.795162,7827.079605,9154.659518,8380.728129,11780.03098,18419.12363,13042.47746,3759.026346,10784.38449,3731.810768,13072.7964,21809.07374,17040.91554,11056.75582,13076.41174,8440.167277,9657.984987,23984.08025,31743.28633,20034.8648,14813.49064,8129.158859,6745.190585,34636.56386,17279.95262,20137.08678,19493.05258,2282.3417,5457.427213,18923.60976,7793.671106,15102.1074,29280.91964,16332.85154,8387.26901,20724.46791,3996.494656,5447.773026
NUDT5,5377.064368,8236.384362,2635.168068,3033.649725,7113.948609,7096.34344,7011.745074,2031.425735,5496.96636,9182.2172,5030.058002,2434.461623,3755.702404,7484.387684,3752.94776,5744.211364,4578.171728,4323.455877,4002.736617,8063.026366,5543.714478,3369.728343,5702.39699,2965.295557,7089.347137,3123.871417,5166.003071,6047.187786,8024.021732,2589.236832,2222.712114,5084.366363,6364.434958,9777.395822,14710.49424,7726.668122,5921.136353,3689.613659,5532.360851,5904.217038,7744.997803,8374.356648,8046.523808,3672.615188,5590.783061,8188.799249,4415.133136,5135.922603,6776.718933,7702.677187,3836.287218,10131.6506,2747.055532,3582.62424
NUMA1,1069.905751,583.961026,294.102307,379.9846722,647.1764731,1450.47613,318.759339,1102.851074,1136.153286,8691.768018,764.8180406,548.3911322,454.9294318,1571.109496,700.8617563,464.1405697,2122.268983,818.7843902,781.7768142,4565.421375,596.8500664,1166.104568,787.5529909,1224.23757,770.6663315,549.4531267,2453.654623,910.7192081,1150.359944,433.5125553,590.2849549,1109.475073,827.3757717,368.0628179,3512.933294,1277.296136,564.8618253,547.3572155,713.694855,766.2184353,375.1473292,806.1354782,548.0043185,1612.120258,709.3877162,832.0942243,315.5657828,3770.53432,1313.4446,306.9786013,4923.534676,1463.132397,491.0139553,425.1727202
NUTF2,5090.287496,2761.769884,2207.720624,3470.141447,2922.454134,3022.401392,7336.854944,10001.72901,7063.856878,9895.33994,8177.456562,3872.96361,11686.83867,7514.594535,7000.154415,3844.059465,3171.124309,3505.690962,2737.381711,6725.615163,30523.97394,7455.439281,4301.795546,7893.607892,4009.139542,2888.859966,3984.803212,9241.177774,10210.43655,2626.795269,9564.27071,6640.069627,4278.931923,7880.201399,21819.32204,7618.547062,11563.41655,3990.960604,4375.236671,9459.015639,5620.571678,10259.98258,6455.62979,3249.383565,4124.38665,5025.245921,3432.204126,4626.567132,13644.62951,4657.418178,7581.145624,6512.633906,1724.985638,6242.036719
OAS2,929.5929658,1356.299684,1565.84256,1149.741953,4271.212458,3797.052246,3000.012421,634.5534995,1702.348224,2833.521958,2301.999204,862.7060995,1210.507776,3049.698389,1639.025174,2603.51776,957.6151566,4031.692938,801.985836,5603.241439,1768.54893,3733.705616,1637.168491,652.9274468,9741.373827,976.5043883,2158.001334,583.7212948,9066.919995,1654.71988,3284.768905,2728.125933,2632.103389,9834.150649,1932.372343,1895.52,1062.493443,787.7722196,1589.98204,1679.992671,3013.219058,10721.95621,6242.062186,580.0739699,2180.512856,3564.096168,607.2292646,1925.434344,4364.362833,1787.373012,1698.483775,16949.33828,648.0517258,524.0489171
OAS3,1388.591125,978.2456085,1787.707208,755.4255418,594.7407592,3697.236066,663.8390723,505.5152414,1285.771197,39625.29238,4959.386309,405.4203133,2500.247496,7598.783811,5529.252935,854.1611214,459.6450295,5672.767556,582.9932831,3990.758989,4468.054966,6675.600718,804.5430115,648.5302271,8478.21408,412.6001628,4854.436619,511.9538006,4454.146771,4571.364273,997.2443293,3933.783067,5693.064738,3715.472202,7478.435663,3534.674716,482.0399936,895.3116452,1239.922053,1305.427625,2845.199182,11389.87767,5553.44079,689.3048896,4872.988925,1135.481294,396.5687249,5084.513055,2104.164061,1502.933565,4836.639496,14174.80704,574.1014348,564.5077628
OCC1,6811.873102,9287.854601,5190.277051,10682.40354,5704.987516,4247.244325,13741.31601,36163.83505,12551.5985,4848.634618,22253.8136,1906.918376,19354.12185,8430.281862,7747.503494,7409.00665,918.5940019,4687.03353,4291.1758,2174.852425,9947.192487,39498.03045,13756.34927,3736.884609,7474.945138,3004.842629,4487.972736,10555.1387,6944.029461,7300.906179,15545.87439,5963.328222,8819.168891,19289.69967,26528.33656,12637.8868,2059.761261,5114.391159,7402.578429,25913.10414,32314.2832,16587.10014,13208.22186,1374.310962,7453.339867,12950.42848,1968.005727,1028.399018,27524.41943,5249.376034,5616.293443,5157.724511,4174.208994,4961.916382
ODAD1,7827.353358,11543.21212,1775.556707,1951.8641,4408.751232,2289.480105,11938.01051,14370.77318,11371.57687,2191.074493,9186.343705,611.8206101,4619.590327,5908.648943,2644.922077,6497.410615,851.8542705,2299.128855,6612.109897,1534.55661,4806.793648,15402.79176,9766.614142,759.7819504,7054.427233,931.2321024,1336.542584,12843.98774,5966.595865,1819.27193,2945.716868,2153.44361,7363.019198,11540.82489,23472.65446,14059.69208,3536.646418,2964.865319,2217.587469,12975.84876,14983.9077,7385.988116,6390.531788,705.1380393,1961.220633,10962.49393,1817.607233,3187.166665,12278.10976,10672.8118,1443.725456,10198.37162,2764.111205,868.4086991
ODAD2,2030.426591,4200.839389,754.9062146,702.4335808,2045.572706,1452.183034,2936.375917,2209.78117,5212.532957,758.3488096,3677.96002,477.5465195,1647.322099,2688.116752,1228.758782,1975.626789,661.2927377,999.4412996,3908.273258,1303.654534,2118.865246,4746.154503,4297.853788,324.5815486,3458.573399,646.1923364,1639.68474,3839.725097,2407.909722,1256.065839,1591.630856,864.4743299,2586.374433,6994.65849,11546.25768,6251.573052,1549.554515,980.3435326,624.2294461,4575.543627,4355.661421,4251.420257,2911.630665,370.0280341,886.9609136,3746.227393,1097.599907,813.5072035,5102.541587,4559.754709,883.1519389,5032.146797,525.3430206,411.8828512
ODAD3,1874.003917,4346.742182,584.371611,780.7366872,1194.026716,836.2300754,5046.442951,6049.204227,3767.778338,864.8819045,4483.631269,454.1201177,2095.701158,2223.513685,1374.803306,1599.832481,652.9650892,852.8313059,1815.682612,995.7186413,1835.327366,6532.953401,3411.657322,610.4101741,2664.874923,695.4280674,471.565386,4897.900488,3039.239709,992.8866805,1256.753374,1013.942135,2393.614596,4956.101995,8380.406111,6606.415594,741.554023,993.2493076,673.1216582,4644.090908,5419.25366,2679.593402,2499.779644,553.4806403,730.2685252,3536.879557,617.9655083,1306.341866,4730.098811,3986.680583,872.4436357,3308.980738,887.2993395,339.4779071
